5.4,25.5,-145.09781041789645,550
5.5,25.5,-145.09777060731275,560
5.6,25.5,-145.09773079672905,570
5.7,25.5,-145.09769098614535,580
5.8,25.5,-145.09765117556165,590
5.9,25.5,-145.09761136497795,600
6.0,25.5,-145.09757155439425,610
6.1,25.5,-145.09753174381055,620
6.2,25.5,-145.09749193322685,630
6.3,25.5,-145.09745212264315,640
6.4,25.5,-145.09741231205945,650
6.5,25.5,-145.09737250147575,660
6.6,25.5,-145.09733269089205,670
6.7,25.5,-145.09729288030834,680
6.8,25.5,-145.09725306972464,690
6.9,25.5,-145.09721325914094,700
7.0,25.5,-145.09717344855724,710
7.1,25.5,-145.09713363797354,720
7.2,25.5,-145.09709382738984,730
7.3,25.5,-145.09705401680614,740
7.4,25.5,-145.09701420622244,750
7.5,25.5,-145.09697439563874,760
7.6,25.5,-145.09693458505504,770
7.7,25.5,-145.09689477447134,780
7.8,25.5,-145.09685496388764,790
7.9,25.5,-145.09681515330394,800
8.0,25.5,-145.09677534272024,810
8.1,25.5,-145.09673553213653,820
8.2,25.5,-145.09669572155283,830
8.3,25.5,-145.09665591096913,840
8.4,25.5,-145.09661610038543,850
8.5,25.5,-145.09657628980173,860
8.6,25.5,-145.09653647921803,870
8.7,25.5,-145.09649666863433,880
8.8,25.5,-145.09645685805063,890
8.9,25.5,-145.09641704746693,900
9.0,25.5,-145.09637723688323,910
9.1,25.5,-145.09633742629953,920
9.2,25.5,-145.09629761571583,930
9.3,25.5,-145.09625780513213,940
9.4,25.5,-145.09621799454843,950
9.5,25.5,-145.09617818396472,960
9.6,25.5,-145.09613837338102,970
9.7,25.5,-145.09609856279732,980
9.8,25.5,-145.09605875221362,990
9.9,25.5,-145.09601894162992,1000
10.0,25.5,-145.09597913104622,1010
10.1,25.5,-145.09593932046252,1020
10.2,25.5,-145.09589950987882,1030
10.3,25.5,-145.09585969929512,1040
10.4,25.5,-145.09581988871142,1050
10.5,25.5,-145.09578007812772,1060
10.6,25.5,-145.09574026754402,1070
10.7,25.5,-145.09570045696032,1080
10.8,25.5,-145.09566064637661,1090
10.9,25.5,-145.09562083579291,1100
11.0,25.5,-145.0955810252092,1110
11.1,25.5,-145.0955412146255,1120
11.2,25.5,-145.0955014040418,1130
11.3,25.5,-145.0954615934581,1140
11.4,25.5,-145.0954217828744,1150
11.5,25.5,-145.0953819722907,1160
11.6,25.5,-145.095342161707,1170
11.7,25.5,-145.0953023511233,1180
11.8,25.5,-145.0952625405396,1190
11.9,25.5,-145.0952227299559,1200
12.0,25.5,-145.0951829193722,1210
12.1,25.5,-145.0951431087885,1220
12.2,25.5,-145.0951032982048,1230
12.3,25.5,-145.0950634876211,1240
12.4,25.5,-145.0950236770374,1250
12.5,25.5,-145.0949838664537,1260
12.6,25.5,-145.09494405587,1270
12.7,25.5,-145.0949042452863,1280
12.8,25.5,-145.0948644347026,1290
12.9,25.5,-145.0948246241189,1300
13.0,25.5,-145.0947848135352,1310
13.1,25.5,-145.0947450029515,1320
13.2,25.5,-145.0947051923678,1330
13.3,25.5,-145.0946653817841,1340
13.4,25.5,-145.0946255712004,1350
13.5,25.5,-145.0945857606167,1360
13.6,25.5,-145.094545950033,1370
13.7,25.5,-145.0945061394493,1380
13.8,25.5,-145.0944663288656,1390
13.9,25.5,-145.0944265182819,1400
14.0,25.5,-145.0943867076982,1410
14.1,25.5,-145.0943468971145,1420
14.2,25.5,-145.0943070865308,1430
14.3,25.5,-145.0942672759471,1440
14.4,25.5,-145.0942274653634,1450
14.5,25.5,-145.0941876547797,1460
14.6,25.5,-145.094147844196,1470
14.7,25.5,-145.0941080336123,1480
14.8,25.5,-145.0940682230286,1490
14.9,25.5,-145.09402841244489,1500
15.0,25.5,-145.09398860186118,1510
15.1,25.5,-145.09394879127748,1520
15.2,25.5,-145.09390898069378,1530
15.3,25.5,-145.09386917011008,1540
15.4,25.5,-145.09382935952638,1550
15.5,25.5,-145.09378954894268,1560
15.6,25.5,-145.09374973835898,1570
15.7,25.5,-145.09370992777528,1580
15.8,25.5,-145.09367011719158,1590
15.9,25.5,-145.09363030660788,1600
16.0,25.5,-145.09359049602418,1610
16.1,25.5,-145.09355068544048,1620
16.2,25.5,-145.09351087485678,1630
16.3,25.5,-145.09347106427307,1640
16.4,25.5,-145.09343125368937,1650
16.5,25.5,-145.09339144310567,1660
16.6,25.5,-145.09335163252197,1670
16.7,25.5,-145.09331182193827,1680
16.8,25.5,-145.09327201135457,1690
16.9,25.5,-145.09323220077087,1700
17.0,25.5,-145.09319239018717,1710
17.1,25.5,-145.09315257960347,1720
17.2,25.5,-145.09311276901977,1730
17.3,25.5,-145.09307295843607,1740
17.4,25.5,-145.09303314785237,1750
17.5,25.5,-145.09299333726867,1760
17.6,25.5,-145.09295352668497,1770
17.7,25.5,-145.09291371610126,1780
17.8,25.5,-145.09287390551756,1790
17.9,25.5,-145.09283409493386,1800
18.0,25.5,-145.09279428435016,1810
18.1,25.5,-145.09275447376646,1820
18.2,25.5,-145.09271466318276,1830
18.3,25.5,-145.09267485259906,1840
18.4,25.5,-145.09263504201536,1850
18.5,25.5,-145.09259523143166,1860
18.6,25.5,-145.09255542084796,1870
18.7,25.5,-145.09251561026426,1880
18.8,25.5,-145.09247579968056,1890
18.9,25.5,-145.09243598909686,1900
19.0,25.5,-145.09239617851316,1910
19.1,25.5,-145.09235636792945,1920
19.2,25.5,-145.09231655734575,1930
19.3,25.5,-145.09227674676205,1940
19.4,25.5,-145.09223693617835,1950
19.5,25.5,-145.09219712559465,1960
19.6,25.5,-145.09215731501095,1970
19.7,25.5,-145.09211750442725,1980
19.8,25.5,-145.09207769384355,1990
19.9,25.5,-145.09203788325985,2000
20.0,25.5,-145.09199807267615,2010
20.1,25.5,-145.09195826209245,2020
20.2,25.5,-145.09191845150875,2030
20.3,25.5,-145.09187864092505,2040
20.4,25.5,-145.09183883034135,2050
20.5,25.5,-145.09179901975764,2060
20.6,25.5,-145.09175920917394,2070
20.7,25.5,-145.09171939859024,2080
20.8,25.5,-145.09167958800654,2090
20.9,25.5,-145.09163977742284,2100
21.0,25.5,-145.09159996683914,2110
21.1,25.5,-145.09156015625544,2120
21.2,25.5,-145.09152034567174,2130
21.3,25.5,-145.09148053508804,2140
21.4,25.5,-145.09144072450434,2150
21.5,25.5,-145.09140091392064,2160
21.6,25.5,-145.09136110333694,2170
21.7,25.5,-145.09132129275324,2180
21.8,25.5,-145.09128148216953,2190
21.9,25.5,-145.09124167158583,2200
22.0,25.5,-145.09120186100213,2210
22.1,25.5,-145.09116205041843,2220
22.2,25.5,-145.09112223983473,2230
22.3,25.5,-145.09108242925103,2240
22.4,25.5,-145.09104261866733,2250
22.5,25.5,-145.09100280808363,2260
22.6,25.5,-145.09096299749993,2270
22.7,25.5,-145.09092318691623,2280
22.8,25.5,-145.09088337633253,2290
22.9,25.5,-145.09084356574883,2300
23.0,25.5,-145.09080375516513,2310
23.1,25.5,-145.09076394458143,2320
23.2,25.5,-145.09072413399772,2330
23.3,25.5,-145.09068432341402,2340
23.4,25.5,-145.09064451283032,2350
23.5,25.5,-145.09060470224662,2360
23.6,25.5,-145.09056489166292,2370
23.7,25.5,-145.09052508107922,2380
23.8,25.5,-145.09048527049552,2390
23.9,25.5,-145.09044545991182,2400
24.0,25.5,-145.09040564932812,2410
24.1,25.5,-145.09036583874442,2420
24.2,25.5,-145.09032602816072,2430
24.3,25.5,-145.09028621757702,2440
24.4,25.5,-145.09024640699332,2450
24.5,25.5,-145.09020659640962,2460
24.6,25.5,-145.09016678582591,2470
24.7,25.5,-145.0901269752422,2480
24.8,25.5,-145.0900871646585,2490
24.9,25.5,-145.0900473540748,2500
25.0,25.5,-145.0900075434911,2510
25.1,25.5,-145.0899677329074,2520
25.2,25.5,-145.0899279223237,2530
25.3,25.5,-145.08988811174,2540
25.4,25.5,-145.0898483011563,2550
25.5,25.5,-145.0898084905726,2560
25.6,25.5,-145.0897686799889,2570
25.7,25.5,-145.0897288694052,2580
25.8,25.5,-145.0896890588215,2590
25.9,25.5,-145.0896492482378,2600
26.0,25.5,-145.0896094376541,2610
26.1,25.5,-145.0895696270704,2620
26.2,25.5,-145.0895298164867,2630
26.3,25.5,-145.089490005903,2640
26.4,25.5,-145.0894501953193,2650
26.5,25.5,-145.0894103847356,2660
26.6,25.5,-145.0893705741519,2670
26.7,25.5,-145.0893307635682,2680
26.8,25.5,-145.0892909529845,2690
26.9,25.5,-145.0892511424008,2700
27.0,25.5,-145.0892113318171,2710
27.1,25.5,-145.0891715212334,2720
27.2,25.5,-145.0891317106497,2730
27.3,25.5,-145.089091900066,2740
27.4,25.5,-145.0890520894823,2750
27.5,25.5,-145.0890122788986,2760
27.6,25.5,-145.0889724683149,2770
27.7,25.5,-145.0889326577312,2780
27.8,25.5,-145.0888928471475,2790
27.9,25.5,-145.0888530365638,2800
28.0,25.5,-145.0888132259801,2810
28.1,25.5,-145.0887734153964,2820
28.2,25.5,-145.0887336048127,2830
28.3,25.5,-145.088693794229,2840
28.4,25.5,-145.0886539836453,2850
28.5,25.5,-145.0886141730616,2860
28.6,25.5,-145.08857436247789,2870
28.7,25.5,-145.08853455189418,2880
28.8,25.5,-145.08849474131048,2890
28.9,25.5,-145.08845493072678,2900
29.0,25.5,-145.08841512014308,2910
29.1,25.5,-145.08837530955938,2920
29.2,25.5,-145.08833549897568,2930
29.3,25.5,-145.08829568839198,2940
29.4,25.5,-145.08825587780828,2950
29.5,25.5,-145.08821606722458,2960
29.6,25.5,-145.08817625664088,2970
29.7,25.5,-145.08813644605718,2980
29.8,25.5,-145.08809663547348,2990
29.9,25.5,-145.08805682488978,3000
30.0,25.5,-145.08801701430608,3010
30.1,25.5,-145.08797720372237,3020
30.2,25.5,-145.08793739313867,3030
30.3,25.5,-145.08789758255497,3040
30.4,25.5,-145.08785777197127,3050
30.5,25.5,-145.08781796138757,3060
30.6,25.5,-145.08777815080387,3070
30.7,25.5,-145.08773834022017,3080
30.8,25.5,-145.08769852963647,3090
30.9,25.5,-145.08765871905277,3100
31.0,25.5,-145.08761890846907,3110
31.1,25.5,-145.08757909788537,3120
31.2,25.5,-145.08753928730167,3130
31.3,25.5,-145.08749947671797,3140
31.4,25.5,-145.08745966613427,3150
31.5,25.5,-145.08741985555056,3160
31.6,25.5,-145.08738004496686,3170
31.7,25.5,-145.08734023438316,3180
31.8,25.5,-145.08730042379946,3190
31.9,25.5,-145.08726061321576,3200
32.0,25.5,-145.08722080263206,3210
32.1,25.5,-145.08718099204836,3220
32.2,25.5,-145.08714118146466,3230
32.3,25.5,-145.08710137088096,3240
32.4,25.5,-145.08706156029726,3250
32.5,25.5,-145.08702174971356,3260
32.6,25.5,-145.08698193912986,3270
32.7,25.5,-145.08694212854616,3280
32.8,25.5,-145.08690231796245,3290
32.9,25.5,-145.08686250737875,3300
33.0,25.5,-145.08682269679505,3310
33.1,25.5,-145.08678288621135,3320
33.2,25.5,-145.08674307562765,3330
33.3,25.5,-145.08670326504395,3340
33.4,25.5,-145.08666345446025,3350
33.5,25.5,-145.08662364387655,3360
33.6,25.5,-145.08658383329285,3370
33.7,25.5,-145.08654402270915,3380
33.8,25.5,-145.08650421212545,3390
33.9,25.5,-145.08646440154175,3400
34.0,25.5,-145.08642459095805,3410
34.1,25.5,-145.08638478037435,3420
34.2,25.5,-145.08634496979064,3430
34.3,25.5,-145.08630515920694,3440
34.4,25.5,-145.08626534862324,3450
34.5,25.5,-145.08622553803954,3460
34.6,25.5,-145.08618572745584,3470
34.7,25.5,-145.08614591687214,3480
34.8,25.5,-145.08610610628844,3490
34.9,25.5,-145.08606629570474,3500
35.0,25.5,-145.08602648512104,3510
35.1,25.5,-145.08598667453734,3520
35.2,25.5,-145.08594686395364,3530
35.3,25.5,-145.08590705336994,3540
35.4,25.5,-145.08586724278624,3550
35.5,25.5,-145.08582743220254,3560
35.6,25.5,-145.08578762161883,3570
35.7,25.5,-145.08574781103513,3580
35.8,25.5,-145.08570800045143,3590
35.9,25.5,-145.08566818986773,3600
36.0,25.5,-145.08562837928403,3610
36.1,25.5,-145.08558856870033,3620
36.2,25.5,-145.08554875811663,3630
36.3,25.5,-145.08550894753293,3640
36.4,25.5,-145.08546913694923,3650
36.5,25.5,-145.08542932636553,3660
36.6,25.5,-145.08538951578183,3670
36.7,25.5,-145.08534970519813,3680
36.8,25.5,-145.08530989461443,3690
36.9,25.5,-145.08527008403073,3700
37.0,25.5,-145.08523027344702,3710
37.1,25.5,-145.08519046286332,3720
37.2,25.5,-145.08515065227962,3730
37.3,25.5,-145.08511084169592,3740
37.4,25.5,-145.08507103111222,3750
37.5,25.5,-145.08503122052852,3760
37.6,25.5,-145.08499140994482,3770
37.7,25.5,-145.08495159936112,3780
37.8,25.5,-145.08491178877742,3790
37.9,25.5,-145.08487197819372,3800
38.0,25.5,-145.08483216761002,3810
38.1,25.5,-145.08479235702632,3820
38.2,25.5,-145.08475254644262,3830
38.3,25.5,-145.08471273585891,3840
38.4,25.5,-145.0846729252752,3850
38.5,25.5,-145.0846331146915,3860
38.6,25.5,-145.0845933041078,3870
38.7,25.5,-145.0845534935241,3880
38.8,25.5,-145.0845136829404,3890
38.9,25.5,-145.0844738723567,3900
39.0,25.5,-145.084434061773,3910
39.1,25.5,-145.0843942511893,3920
39.2,25.5,-145.0843544406056,3930
39.3,25.5,-145.0843146300219,3940
39.4,25.5,-145.0842748194382,3950
39.5,25.5,-145.0842350088545,3960
39.6,25.5,-145.0841951982708,3970
39.7,25.5,-145.0841553876871,3980
39.8,25.5,-145.0841155771034,3990
39.9,25.5,-145.0840757665197,4000
40.0,25.5,-145.084035955936,4010
40.1,25.5,-145.0839961453523,4020
40.2,25.5,-145.0839563347686,4030
40.3,25.5,-145.0839165241849,4040
40.4,25.5,-145.0838767136012,4050
40.5,25.5,-145.0838369030175,4060
40.6,25.5,-145.0837970924338,4070
40.7,25.5,-145.0837572818501,4080
40.8,25.5,-145.0837174712664,4090
40.9,25.5,-145.0836776606827,4100
41.0,25.5,-145.083637850099,4110
41.1,25.5,-145.0835980395153,4120
41.2,25.5,-145.0835582289316,4130
41.3,25.5,-145.0835184183479,4140
41.4,25.5,-145.0834786077642,4150
41.5,25.5,-145.0834387971805,4160
41.6,25.5,-145.0833989865968,4170
41.7,25.5,-145.0833591760131,4180
41.8,25.5,-145.0833193654294,4190
41.9,25.5,-145.0832795548457,4200
42.0,25.5,-145.083239744262,4210
42.1,25.5,-145.0831999336783,4220
42.2,25.5,-145.0831601230946,4230
42.3,25.5,-145.08312031251089,4240
42.4,25.5,-145.08308050192718,4250
42.5,25.5,-145.08304069134348,4260
42.6,25.5,-145.08300088075978,4270
42.7,25.5,-145.08296107017608,4280
42.8,25.5,-145.08292125959238,4290
42.9,25.5,-145.08288144900868,4300
43.0,25.5,-145.08284163842498,4310
43.1,25.5,-145.08280182784128,4320
43.2,25.5,-145.08276201725758,4330
43.3,25.5,-145.08272220667388,4340
43.4,25.5,-145.08268239609018,4350
43.5,25.5,-145.08264258550648,4360
43.6,25.5,-145.08260277492278,4370
43.7,25.5,-145.08256296433908,4380
43.8,25.5,-145.08252315375537,4390
43.9,25.5,-145.08248334317167,4400
44.0,25.5,-145.08244353258797,4410
44.1,25.5,-145.08240372200427,4420
44.2,25.5,-145.08236391142057,4430
44.3,25.5,-145.08232410083687,4440
44.4,25.5,-145.08228429025317,4450
44.5,25.5,-145.08224447966947,4460
44.6,25.5,-145.08220466908577,4470
44.7,25.5,-145.08216485850207,4480
44.8,25.5,-145.08212504791837,4490
44.9,25.5,-145.08208523733467,4500
45.0,25.5,-145.08204542675097,4510
45.1,25.5,-145.08200561616727,4520
45.2,25.5,-145.08196580558356,4530
45.3,25.5,-145.08192599499986,4540
45.4,25.5,-145.08188618441616,4550
45.5,25.5,-145.08184637383246,4560
45.6,25.5,-145.08180656324876,4570
45.7,25.5,-145.08176675266506,4580
45.8,25.5,-145.08172694208136,4590
45.9,25.5,-145.08168713149766,4600
46.0,25.5,-145.08164732091396,4610
46.1,25.5,-145.08160751033026,4620
46.2,25.5,-145.08156769974656,4630
46.3,25.5,-145.08152788916286,4640
46.4,25.5,-145.08148807857916,4650
46.5,25.5,-145.08144826799546,4660
46.6,25.5,-145.08140845741175,4670
46.7,25.5,-145.08136864682805,4680
46.8,25.5,-145.08132883624435,4690
46.9,25.5,-145.08128902566065,4700
47.0,25.5,-145.08124921507695,4710
47.1,25.5,-145.08120940449325,4720
47.2,25.5,-145.08116959390955,4730
47.3,25.5,-145.08112978332585,4740
47.4,25.5,-145.08108997274215,4750
47.5,25.5,-145.08105016215845,4760
47.6,25.5,-145.08101035157475,4770
47.7,25.5,-145.08097054099105,4780
47.8,25.5,-145.08093073040735,4790
47.9,25.5,-145.08089091982364,4800
48.0,25.5,-145.08085110923994,4810
48.1,25.5,-145.08081129865624,4820
48.2,25.5,-145.08077148807254,4830
48.3,25.5,-145.08073167748884,4840
48.4,25.5,-145.08069186690514,4850
48.5,25.5,-145.08065205632144,4860
48.6,25.5,-145.08061224573774,4870
48.7,25.5,-145.08057243515404,4880
48.8,25.5,-145.08053262457034,4890
48.9,25.5,-145.08049281398664,4900
49.0,25.5,-145.08045300340294,4910
49.1,25.5,-145.08041319281924,4920
49.2,25.5,-145.08037338223554,4930
49.3,25.5,-145.08033357165183,4940
49.4,25.5,-145.08029376106813,4950
49.5,25.5,-145.08025395048443,4960
49.6,25.5,-145.08021413990073,4970
49.7,25.5,-145.08017432931703,4980
49.8,25.5,-145.08013451873333,4990
49.9,25.5,-145.08009470814963,5000
50.0,25.5,-145.08005489756593,5010
50.1,25.5,-145.08001508698223,5020
50.2,25.5,-145.07997527639853,5030
50.3,25.5,-145.07993546581483,5040
50.4,25.5,-145.07989565523113,5050
50.5,25.5,-145.07985584464743,5060
50.6,25.5,-145.07981603406373,5070
50.7,25.5,-145.07977622348002,5080
50.8,25.5,-145.07973641289632,5090
50.9,25.5,-145.07969660231262,5100
51.0,25.5,-145.07965679172892,5110
51.1,25.5,-145.07961698114522,5120
51.2,25.5,-145.07957717056152,5130
51.3,25.5,-145.07953735997782,5140
51.4,25.5,-145.07949754939412,5150
51.5,25.5,-145.07945773881042,5160
51.6,25.5,-145.07941792822672,5170
51.7,25.5,-145.07937811764302,5180
51.8,25.5,-145.07933830705932,5190
51.9,25.5,-145.07929849647562,5200
52.0,25.5,-145.07925868589192,5210
52.1,25.5,-145.07921887530821,5220
52.2,25.5,-145.0791790647245,5230
52.3,25.5,-145.0791392541408,5240
52.4,25.5,-145.0790994435571,5250
52.5,25.5,-145.0790596329734,5260
52.6,25.5,-145.0790198223897,5270
52.7,25.5,-145.078980011806,5280
52.8,25.5,-145.0789402012223,5290
52.9,25.5,-145.0789003906386,5300
53.0,25.5,-145.0788605800549,5310
53.1,25.5,-145.0788207694712,5320
53.2,25.5,-145.0787809588875,5330
53.3,25.5,-145.0787411483038,5340
53.4,25.5,-145.0787013377201,5350
53.5,25.5,-145.0786615271364,5360
53.6,25.5,-145.0786217165527,5370
53.7,25.5,-145.078581905969,5380
53.8,25.5,-145.0785420953853,5390
53.9,25.5,-145.0785022848016,5400
54.0,25.5,-145.0784624742179,5410
54.1,25.5,-145.0784226636342,5420
54.2,25.5,-145.0783828530505,5430
54.3,25.5,-145.0783430424668,5440
54.4,25.5,-145.0783032318831,5450
54.5,25.5,-145.0782634212994,5460
54.6,25.5,-145.0782236107157,5470
54.7,25.5,-145.078183800132,5480
54.8,25.5,-145.0781439895483,5490
54.9,25.5,-145.0781041789646,5500
55.0,25.5,-145.0780643683809,5510
55.1,25.5,-145.0780245577972,5520
55.2,25.5,-145.0779847472135,5530
55.3,25.5,-145.0779449366298,5540
55.4,25.5,-145.0779051260461,5550
55.5,25.5,-145.0778653154624,5560
55.6,25.5,-145.0778255048787,5570
55.7,25.5,-145.077785694295,5580
55.8,25.5,-145.0777458837113,5590
55.9,25.5,-145.0777060731276,5600
56.0,25.5,-145.0776662625439,5610
56.1,25.5,-145.07762645196019,5620
56.2,25.5,-145.07758664137648,5630
56.3,25.5,-145.07754683079278,5640
56.4,25.5,-145.07750702020908,5650
56.5,25.5,-145.07746720962538,5660
56.6,25.5,-145.07742739904168,5670
56.7,25.5,-145.07738758845798,5680
56.8,25.5,-145.07734777787428,5690
56.9,25.5,-145.07730796729058,5700
57.0,25.5,-145.07726815670688,5710
57.1,25.5,-145.07722834612318,5720
57.2,25.5,-145.07718853553948,5730
57.3,25.5,-145.07714872495578,5740
57.4,25.5,-145.07710891437208,5750
57.5,25.5,-145.07706910378838,5760
57.6,25.5,-145.07702929320467,5770
57.7,25.5,-145.07698948262097,5780
57.8,25.5,-145.07694967203727,5790
57.9,25.5,-145.07690986145357,5800
58.0,25.5,-145.07687005086987,5810
58.1,25.5,-145.07683024028617,5820
58.2,25.5,-145.07679042970247,5830
58.3,25.5,-145.07675061911877,5840
58.4,25.5,-145.07671080853507,5850
58.5,25.5,-145.07667099795137,5860
58.6,25.5,-145.07663118736767,5870
58.7,25.5,-145.07659137678397,5880
58.8,25.5,-145.07655156620027,5890
58.9,25.5,-145.07651175561656,5900
59.0,25.5,-145.07647194503286,5910
59.1,25.5,-145.07643213444916,5920
59.2,25.5,-145.07639232386546,5930
59.3,25.5,-145.07635251328176,5940
59.4,25.5,-145.07631270269806,5950
59.5,25.5,-145.07627289211436,5960
59.6,25.5,-145.07623308153066,5970
59.7,25.5,-145.07619327094696,5980
59.8,25.5,-145.07615346036326,5990
59.9,25.5,-145.07611364977956,6000
60.0,25.5,-145.07607383919586,6010
60.1,25.5,-145.07603402861216,6020
60.2,25.5,-145.07599421802846,6030
60.3,25.5,-145.07595440744475,6040
60.4,25.5,-145.07591459686105,6050
60.5,25.5,-145.07587478627735,6060
60.6,25.5,-145.07583497569365,6070
60.7,25.5,-145.07579516510995,6080
60.8,25.5,-145.07575535452625,6090
60.9,25.5,-145.07571554394255,6100
61.0,25.5,-145.07567573335885,6110
61.1,25.5,-145.07563592277515,6120
61.2,25.5,-145.07559611219145,6130
61.3,25.5,-145.07555630160775,6140
61.4,25.5,-145.07551649102405,6150
61.5,25.5,-145.07547668044035,6160
61.6,25.5,-145.07543686985665,6170
61.7,25.5,-145.07539705927294,6180
61.8,25.5,-145.07535724868924,6190
61.9,25.5,-145.07531743810554,6200
62.0,25.5,-145.07527762752184,6210
62.1,25.5,-145.07523781693814,6220
62.2,25.5,-145.07519800635444,6230
62.3,25.5,-145.07515819577074,6240
62.4,25.5,-145.07511838518704,6250
62.5,25.5,-145.07507857460334,6260
62.6,25.5,-145.07503876401964,6270
62.7,25.5,-145.07499895343594,6280
62.8,25.5,-145.07495914285224,6290
62.9,25.5,-145.07491933226854,6300
63.0,25.5,-145.07487952168484,6310
63.1,25.5,-145.07483971110113,6320
63.2,25.5,-145.07479990051743,6330
63.3,25.5,-145.07476008993373,6340
63.4,25.5,-145.07472027935003,6350
63.5,25.5,-145.07468046876633,6360
63.6,25.5,-145.07464065818263,6370
63.7,25.5,-145.07460084759893,6380
63.8,25.5,-145.07456103701523,6390
63.9,25.5,-145.07452122643153,6400
64.0,25.5,-145.07448141584783,6410
64.1,25.5,-145.07444160526413,6420
64.2,25.5,-145.07440179468043,6430
64.3,25.5,-145.07436198409673,6440
64.4,25.5,-145.07432217351302,6450
64.5,25.5,-145.07428236292932,6460
64.6,25.5,-145.07424255234562,6470
64.7,25.5,-145.07420274176192,6480
64.8,25.5,-145.07416293117822,6490
64.9,25.5,-145.07412312059452,6500
65.0,25.5,-145.07408331001082,6510
65.1,25.5,-145.07404349942712,6520
65.2,25.5,-145.07400368884342,6530
65.3,25.5,-145.07396387825972,6540
65.4,25.5,-145.07392406767602,6550
65.5,25.5,-145.07388425709232,6560
65.6,25.5,-145.07384444650862,6570
65.7,25.5,-145.07380463592492,6580
65.8,25.5,-145.07376482534121,6590
65.9,25.5,-145.0737250147575,6600
66.0,25.5,-145.0736852041738,6610
66.1,25.5,-145.0736453935901,6620
66.2,25.5,-145.0736055830064,6630
66.3,25.5,-145.0735657724227,6640
66.4,25.5,-145.073525961839,6650
66.5,25.5,-145.0734861512553,6660
66.6,25.5,-145.0734463406716,6670
66.7,25.5,-145.0734065300879,6680
66.8,25.5,-145.0733667195042,6690
66.9,25.5,-145.0733269089205,6700
67.0,25.5,-145.0732870983368,6710
67.1,25.5,-145.0732472877531,6720
67.2,25.5,-145.0732074771694,6730
67.3,25.5,-145.0731676665857,6740
67.4,25.5,-145.073127856002,6750
67.5,25.5,-145.0730880454183,6760
67.6,25.5,-145.0730482348346,6770
67.7,25.5,-145.0730084242509,6780
67.8,25.5,-145.0729686136672,6790
67.9,25.5,-145.0729288030835,6800
68.0,25.5,-145.0728889924998,6810
68.1,25.5,-145.0728491819161,6820
68.2,25.5,-145.0728093713324,6830
68.3,25.5,-145.0727695607487,6840
68.4,25.5,-145.072729750165,6850
68.5,25.5,-145.0726899395813,6860
68.6,25.5,-145.0726501289976,6870
68.7,25.5,-145.0726103184139,6880
68.8,25.5,-145.0725705078302,6890
68.9,25.5,-145.0725306972465,6900
69.0,25.5,-145.0724908866628,6910
69.1,25.5,-145.0724510760791,6920
69.2,25.5,-145.0724112654954,6930
69.3,25.5,-145.0723714549117,6940
69.4,25.5,-145.072331644328,6950
69.5,25.5,-145.0722918337443,6960
69.6,25.5,-145.0722520231606,6970
69.7,25.5,-145.0722122125769,6980
69.8,25.5,-145.07217240199319,6990
69.9,25.5,-145.07213259140948,7000
70.0,25.5,-145.07209278082578,7010
70.1,25.5,-145.07205297024208,7020
70.2,25.5,-145.07201315965838,7030
70.3,25.5,-145.07197334907468,7040
70.4,25.5,-145.07193353849098,7050
70.5,25.5,-145.07189372790728,7060
